line_no,raw,type,start,end,length_mm,estimated_time_sec,warnings,feedrate,feed_mode,spindle_speed,feed_unit,effective_feed_mm_min,feed_capped,plane,direction,tool_id,event,reference_code,reference_axes,phase2_entry_velocity_mm_s,phase2_exit_velocity_mm_s,phase2_peak_velocity_mm_s,phase2_v_cap_mm_s,phase2_a_cap_mm_s2,phase2_j_cap_mm_s3,phase2_profile_type,phase2_slowdown_ratio,phase2_bottleneck_reason,phase2_segment_count
1721,X-86.891 Y106.963 I-426.013 J-1536.524,arc,"-128.436, 119.091, 242","-86.891, 106.963, 242",43.28036988371806,0.39860790814501557,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,125.0,51.422967813184584,125.0,125.0,800.0,10000.0,mixed_degraded,1.4485224667319339,acceleration or jerk limited; low exit velocity due to next junction,3
1722,G03 X-82.896 Y105.892 I14.961 J47.814,arc,"-86.891, 106.963, 242","-82.896, 105.892, 242",4.137244372761673,0.08874426371421187,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,51.422967813184584,41.5510986685907,51.42296781318461,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.8230130741860604,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1723,X-79.701 Y105.466 I3.807 J16.376,arc,"-82.896, 105.892, 242","-79.701, 105.466, 242",3.228231600662747,0.08743440138949124,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,41.5510986685907,31.95509276175931,41.55109866859076,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.6061124428616904,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1724,X-77.847 Y105.646 I0.276 J6.786,arc,"-79.701, 105.466, 242","-77.847, 105.646, 242",1.8686053742850928,0.0632915309486335,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,31.95509276175931,26.938803907251586,31.95509276175937,125.0,800.0,10000.0,degraded_s_curve_no_cruise,4.417099035911616,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1725,X-76.519 Y106.540 I-0.493 J2.166,arc,"-77.847, 105.646, 242","-76.519, 106.54, 242",1.6377219754103087,0.062176548796729146,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,26.938803907251586,26.93880390725142,26.938803907251643,125.0,800.0,10000.0,degraded_s_curve_no_cruise,4.805351946213175,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1726,X-76.007 Y107.468 I-4.143 J2.893,arc,"-76.519, 106.54, 242","-76.007, 107.468, 242",1.0618242636609185,0.03810499516370243,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,26.93880390725142,28.754273874434723,28.754273874434748,125.0,800.0,10000.0,degraded_s_curve_no_cruise,4.560802942229338,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1727,X-75.550 Y108.836 I-8.625 J3.642,arc,"-76.007, 107.468, 242","-75.55, 108.836, 242",1.4437452246456062,0.047794964154874456,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,28.754273874434723,31.611317628859254,31.611317628859272,125.0,800.0,10000.0,degraded_s_curve_no_cruise,4.2369601714983345,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1728,X-75.130 Y111.229 I-16.812 J4.186,arc,"-75.55, 108.836, 242","-75.13, 111.229, 242",2.431573144622999,0.06997072422603591,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,31.611317628859254,37.743062266249176,37.74306226624924,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.75612275587606,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1729,X-74.887 Y115.216 I-43.811 J4.671,arc,"-75.13, 111.229, 242","-74.887, 115.216, 242",3.9957675357611926,0.09236138571037675,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,37.743062266249176,48.446838644295596,48.446838644295596,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.0676679627303507,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1730,G02 X-73.534 Y159.877 I1625.835 J-26.917,arc,"-74.887, 115.216, 242","-73.534, 159.877, 242",44.68289563214714,0.4120074663079236,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,48.446838644295596,124.67434691879214,125.0,125.0,800.0,10000.0,mixed_degraded,1.4560895166475945,acceleration or jerk limited; low entry velocity due to previous junction,3
1731,X-72.474 Y181.878 I2597.508 J-114.113,arc,"-73.534, 159.877, 242","-72.474, 181.878, 242",22.026586270104307,0.2581176982321897,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,124.67434691879214,36.47107454508962,124.67434691879214,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.820943970678888,acceleration or jerk limited; low exit velocity due to next junction,2
1732,G03 X-77.016 Y186.922 I-4.793 J0.251,arc,"-72.474, 181.878, 242","-77.016, 186.922, 242",7.539143295873128,0.3173322278974313,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,36.47107454508962,1.6453556470552617,36.4710745450897,125.0,800.0,10000.0,degraded_s_curve_no_cruise,12.32079505724038,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1733,G01 X-77.590 Y177.339 Z241.000 F10000,linear,"-77.016, 186.922, 242","-77.59, 177.339, 241",9.652117125273604,0.30820849273422135,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,1.6453556470552617,1.618035221979239,61.00199309120749,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,5.321949729336103,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1734,G03 X-72.545 Y181.881 I0.251 J4.793 F7500,arc,"-77.59, 177.339, 241","-72.545, 181.881, 241",7.539979910465154,0.31738565020706666,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,1.618035221979239,36.47304177372235,36.4730417737224,125.0,800.0,10000.0,degraded_s_curve_no_cruise,12.333142447054188,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1735,G02 X-68.606 Y243.179 I2598.759 J-136.228,arc,"-72.545, 181.881, 241","-68.606, 243.179, 241",61.42585536951767,0.6641081231619074,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,36.47304177372235,8.51287337743779,125.0,125.0,800.0,10000.0,mixed_degraded,1.855684380977643,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction,4
1736,G03 X-68.987 Y243.490 I-0.299 J0.022,arc,"-68.606, 243.179, 241","-68.987, 243.49, 241",0.5764217248616061,0.07453975958789408,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,8.51287337743779,8.512873377438979,8.512873377439044,125.0,800.0,10000.0,degraded_s_curve_no_cruise,17.234785386793533,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1737,X-107.663 Y229.032 I68.683 J-242.703,arc,"-68.987, 243.49, 241","-107.663, 229.032, 241",41.33627327622259,0.514487890958417,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,8.512873377438979,123.54297564031131,123.54297564031131,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.266151418249958,acceleration or jerk limited; low entry velocity due to previous junction; short segment speed degradation,7
1738,X-210.254 Y140.853 I107.613 J-228.969,arc,"-107.663, 229.032, 241","-210.254, 140.853, 241",136.94488457441688,1.271432735452009,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,123.54297564031131,8.527675919098478,125.0,125.0,800.0,10000.0,mixed_degraded,3.1624090838184937,acceleration or jerk limited; low exit velocity due to next junction; short segment speed degradation,22
1739,X-210.076 Y140.395 I0.250 J-0.166,arc,"-210.254, 140.853, 241","-210.076, 140.395, 241",0.575362772253865,0.07417731616167457,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,8.527675919098478,8.52767591910047,8.527675919100568,125.0,800.0,10000.0,degraded_s_curve_no_cruise,17.173268525196647,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1740,G02 X-128.575 Y119.204 I-613.408 J-2526.525,arc,"-210.076, 140.395, 241","-128.575, 119.204, 241",84.21455657220169,0.778815454000552,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,8.52767591910047,125.0,125.0,125.0,800.0,10000.0,full_s_curve_with_cruise,1.7800042188433243,acceleration or jerk limited; low entry velocity due to previous junction,5
1741,X-86.891 Y107.038 I-426.467 J-1538.675,arc,"-128.575, 119.204, 241","-86.891, 107.038, 241",43.42445899964909,0.40339356083003924,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,125.0,48.1002199591905,125.0,125.0,800.0,10000.0,mixed_degraded,1.4781319080256483,acceleration or jerk limited; low exit velocity due to next junction,3
1742,G03 X-83.695 Y106.153 I17.216 J55.985,arc,"-86.891, 107.038, 241","-83.695, 106.153, 241",3.316712221037311,0.07415671940656543,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,48.1002199591905,41.21604704273744,48.100219959190554,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.902309027668855,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1743,X-80.500 Y105.601 I5.333 J21.341,arc,"-83.695, 106.153, 241","-80.5, 105.601, 241",3.2452762057573077,0.08914990841340006,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,41.21604704273744,31.235149610016297,41.2160470427375,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.668986775118085,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1744,X-78.502 Y105.626 I0.883 J9.157,arc,"-80.5, 105.601, 241","-78.502, 105.626, 241",2.002105033052586,0.07106959377534267,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,31.235149610016297,24.901700591368332,31.23514961001637,125.0,800.0,10000.0,degraded_s_curve_no_cruise,4.688316057031125,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1745,X-77.304 Y105.984 I-0.422 J3.598,arc,"-78.502, 105.626, 241","-77.304, 105.984, 241",1.2566384031523465,0.05436001520172509,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,24.901700591368332,21.20202792198256,24.901700591368357,125.0,800.0,10000.0,degraded_s_curve_no_cruise,5.630424561872361,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1746,X-76.450 Y106.843 I-1.237 J2.084,arc,"-77.304, 105.984, 241","-76.45, 106.843, 241",1.2242554852574299,0.05308836090265722,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,21.20202792198256,24.73016153242719,24.730161532427243,125.0,800.0,10000.0,degraded_s_curve_no_cruise,5.64295500475646,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1747,X-75.647 Y108.836 I-6.433 J3.749,arc,"-76.45, 106.843, 241","-75.647, 108.836, 241",2.156213738794806,0.07574182693025083,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,24.73016153242719,31.9296809125266,31.929680912526603,125.0,800.0,10000.0,degraded_s_curve_no_cruise,4.671842939124532,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1748,X-75.129 Y112.026 I-18.773 J4.686,arc,"-75.647, 108.836, 241","-75.129, 112.026, 241",3.2355518909545444,0.08764388267346515,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,31.9296809125266,41.572111918603426,41.57211191860346,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.607238944895044,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1749,X-74.942 Y116.014 I-55.888 J4.620,arc,"-75.129, 112.026, 241","-74.942, 116.014, 241",3.9932254735573034,0.08616753366426247,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,41.572111918603426,50.87643433948226,50.87643433948228,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.8325053388448223,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1750,G02 X-73.605 Y159.877 I1595.843 J-26.673,arc,"-74.942, 116.014, 241","-73.605, 159.877, 241",43.884754365641726,0.4035395668987768,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,50.87643433948226,124.68556576542485,125.0,125.0,800.0,10000.0,mixed_degraded,1.4448870196775412,acceleration or jerk limited; low entry velocity due to previous junction,3
1751,X-72.545 Y181.881 I2599.819 J-114.224,arc,"-73.605, 159.877, 241","-72.545, 181.881, 241",22.02958270440596,0.2581339163210367,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,124.68556576542485,36.470727947946216,124.68556576542487,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.8208290702076875,acceleration or jerk limited; low exit velocity due to next junction,2
1752,G03 X-77.087 Y186.926 I-4.793 J0.251,arc,"-72.545, 181.881, 241","-77.087, 186.926, 241",7.539979910465141,0.3173177919486276,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,36.470727947946216,1.6532146178401488,36.470727947946216,125.0,800.0,10000.0,degraded_s_curve_no_cruise,12.317174766401989,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1753,G01 X-77.697 Y177.345 Z239.504 F10000,linear,"-77.087, 186.926, 241","-77.697, 177.345, 239.504",9.716258384789889,0.3089097397852357,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,1.6532146178401488,1.6127991329064475,61.273775670955736,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,5.298845974646851,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1754,G03 X-72.652 Y181.887 I0.252 J4.793 F7500,arc,"-77.697, 177.345, 239.504","-72.652, 181.887, 239.504",7.540183077110498,0.3174104100126253,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,1.6127991329064475,36.47670724633592,36.476707246336,125.0,800.0,10000.0,degraded_s_curve_no_cruise,12.334466408540381,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1755,G02 X-68.787 Y242.210 I2623.130 J-137.769,arc,"-72.652, 181.887, 239.504","-68.787, 242.21, 239.504",60.448025653106875,0.6562145039711758,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,36.47670724633592,8.512873377439028,125.0,125.0,800.0,10000.0,full_s_curve_with_cruise,1.6521452764577467,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction,3
1756,G03 X-69.168 Y242.521 I-0.299 J0.022,arc,"-68.787, 242.21, 239.504","-69.168, 242.521, 239.504",0.5764217248615877,0.07453975958790802,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,8.512873377439028,8.51287337743635,8.51287337743906,125.0,800.0,10000.0,degraded_s_curve_no_cruise,17.234785386796098,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1757,X-209.276 Y140.727 I69.168 J-242.521,arc,"-69.168, 242.521, 239.504","-209.276, 140.727, 239.504",176.77991476419425,1.7614329862565896,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,8.51287337743635,8.527747873515128,125.0,125.0,800.0,10000.0,mixed_degraded,3.1356113712515,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,28
1758,X-209.098 Y140.269 I0.250 J-0.167,arc,"-209.276, 140.727, 239.504","-209.098, 140.269, 239.504",0.5755560366971761,0.07444962017179416,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,8.527747873515128,8.527747873516699,8.527747873516752,125.0,800.0,10000.0,degraded_s_curve_no_cruise,17.193214014170444,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1759,G02 X-130.034 Y119.721 I-616.669 J-2535.174,arc,"-209.098, 140.269, 239.504","-130.034, 119.721, 239.504",81.69382860187063,0.758648997425216,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,8.527747873516699,125.0,125.0,125.0,800.0,10000.0,full_s_curve_with_cruise,1.643257392679765,acceleration or jerk limited; low entry velocity due to previous junction,4
1760,X-86.891 Y107.150 I-429.348 J-1553.897,arc,"-130.034, 119.721, 239.504","-86.891, 107.15, 239.504",44.93861651676182,0.4103230749380966,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,125.0,51.5858770586979,125.0,125.0,800.0,10000.0,mixed_degraded,1.4234205615165614,acceleration or jerk limited; low exit velocity due to next junction,3
1761,G03 X-82.896 Y106.096 I14.140 J45.500,arc,"-86.891, 107.15, 239.504","-82.896, 106.096, 239.504",4.132995155337357,0.08824476535866654,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,51.5858770586979,41.8256720446456,51.58587705869796,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.807813975472756,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1762,X-79.701 Y105.707 I3.579 J16.061,arc,"-82.896, 106.096, 239.504","-79.701, 105.707, 239.504",3.223747029427312,0.08643129252182813,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,41.8256720446456,32.451103456194346,41.825672044645664,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.562564556757681,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1763,X-77.981 Y105.900 I0.151 J6.398,arc,"-79.701, 105.707, 239.504","-77.981, 105.9, 239.504",1.736112364435971,0.056960265038255055,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,32.451103456194346,28.391018710312707,32.451103456194396,125.0,800.0,10000.0,degraded_s_curve_no_cruise,4.241090890584842,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1764,X-76.706 Y106.773 I-0.549 J2.172,arc,"-77.981, 105.9, 239.504","-76.706, 106.773, 239.504",1.5776478167466037,0.05655090166653923,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,28.391018710312707,28.391018710318356,28.391018710318374,125.0,800.0,10000.0,degraded_s_curve_no_cruise,4.525301090603096,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1765,X-76.060 Y108.016 I-4.096 J2.917,arc,"-76.706, 106.773, 239.504","-76.06, 108.016, 239.504",1.405413897519874,0.04712808410205621,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,28.391018710318356,31.168845601916928,31.16884560191701,125.0,800.0,10000.0,degraded_s_curve_no_cruise,4.2929050207808235,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1766,X-75.363 Y110.997 I-13.186 J4.653,arc,"-76.06, 108.016, 239.504","-75.363, 110.997, 239.504",3.0675474155579026,0.08875718637963331,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,31.168845601916928,37.751382131126086,37.75138213112613,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.8565627301001872,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1767,X-75.070 Y115.216 I-41.641 J5.017,arc,"-75.363, 110.997, 239.504","-75.07, 115.216, 239.504",4.230955534820983,0.09658564023804367,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,37.751382131126086,49.46401839101107,49.46401839101113,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.043762553529504,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1768,G01 X-74.863 Y125.584,linear,"-75.07, 115.216, 239.504","-74.863, 125.584, 239.504",10.370066200367296,0.1401227652696454,,7500.0,G94,10000.0,mm_per_min,7500.0,False,,,,,,,49.46401839101107,98.54999175804141,98.54999175804141,125.0,800.0,10000.0,degraded_s_curve_no_cruise,1.6890293003226249,acceleration or jerk limited; low entry velocity due to previous junction; short segment speed degradation,1
1769,G02 X-73.619 Y162.053 I1689.434 J-39.403,arc,"-74.863, 125.584, 239.504","-73.619, 162.053, 239.504",36.49091992939657,0.3028091737482239,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,98.54999175804141,124.99999999999991,125.0,125.0,800.0,10000.0,full_s_curve_with_cruise,1.1118345981189721,,3
1770,X-72.652 Y181.887 I2624.096 J-117.935,arc,"-73.619, 162.053, 239.504","-72.652, 181.887, 239.504",19.85760616893294,0.22637300838764202,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,124.99999999999991,36.47404983318528,125.0,125.0,800.0,10000.0,full_s_curve_with_cruise,1.42497996458024,acceleration or jerk limited; low exit velocity due to next junction,1
1771,G03 X-77.194 Y186.932 I-4.793 J0.252,arc,"-72.652, 181.887, 239.504","-77.194, 186.932, 239.504",7.5401830771104885,0.3173325524121515,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,36.47404983318528,1.6531767505816084,36.474049833185326,125.0,800.0,10000.0,degraded_s_curve_no_cruise,12.316142391990892,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1772,G01 X-77.804 Y177.351 Z238.007 F10000,linear,"-77.194, 186.932, 239.504","-77.804, 177.351, 238.007",9.716412403763014,0.3089120863585202,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,1.6531767505816084,1.6124502386384019,61.27448841923317,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,5.298802231416254,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1773,G03 X-72.759 Y181.893 I0.251 J4.793 F7500,arc,"-77.804, 177.351, 238.007","-72.759, 181.893, 238.007",7.539979910465154,0.3173963988193795,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,1.6124502386384019,36.47341081992815,36.473410819928155,125.0,800.0,10000.0,degraded_s_curve_no_cruise,12.335677659795781,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1774,G02 X-68.962 Y241.335 I2604.695 J-136.538,arc,"-72.759, 181.893, 238.007","-68.962, 241.335, 238.007",59.5644420961492,0.6491528373184189,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,36.47341081992815,8.510838250446033,125.0,125.0,800.0,10000.0,full_s_curve_with_cruise,1.6618382891985088,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction,3
1775,G03 X-69.343 Y241.645 I-0.299 J0.022,arc,"-68.962, 241.335, 238.007","-69.343, 241.645, 238.007",0.5757710845891988,0.07460991868917727,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,8.510838250446033,8.510838250444436,8.510838250446104,125.0,800.0,10000.0,degraded_s_curve_no_cruise,17.24479888727816,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1776,X-208.391 Y140.621 I69.343 J-241.645,arc,"-69.343, 241.645, 238.007","-208.391, 140.621, 238.007",175.40915504904223,1.7528486552417113,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,8.510838250444436,8.5167356498396,125.0,125.0,800.0,10000.0,mixed_degraded,3.150630572988254,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,28
1777,X-208.214 Y140.163 I0.249 J-0.167,arc,"-208.391, 140.621, 238.007","-208.214, 140.163, 238.007",0.5753148591192605,0.07441147774316827,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,8.5167356498396,8.516735649838658,8.516735649839699,125.0,800.0,10000.0,degraded_s_curve_no_cruise,17.216182709426857,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1778,G02 X-130.034 Y119.832 I-619.033 J-2540.879,arc,"-208.214, 140.163, 238.007","-130.034, 119.832, 238.007",80.78354327995149,0.751383133635411,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,8.516735649838658,125.0,125.0,125.0,800.0,10000.0,full_s_curve_with_cruise,1.6506068984860167,acceleration or jerk limited; low entry velocity due to previous junction,4
1779,X-86.891 Y107.263 I-430.219 J-1557.053,arc,"-130.034, 119.832, 238.007","-86.891, 107.263, 238.007",44.93805112288653,0.41158995174671,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G02,,,,,125.0,50.44327471077844,125.0,125.0,800.0,10000.0,mixed_degraded,1.4338941104845786,acceleration or jerk limited; low exit velocity due to next junction,3
1780,G03 X-83.695 Y106.393 I16.369 J53.829,arc,"-86.891, 107.263, 238.007","-83.695, 106.393, 238.007",3.3127762149789026,0.06982576307611088,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,50.44327471077844,44.342442113404815,50.44327471077849,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.7194299169183527,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1781,X-80.500 Y105.879 I4.815 J19.767,arc,"-83.695, 106.393, 238.007","-80.5, 105.879, 238.007",3.2395020994731354,0.08012484602663783,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,44.342442113404815,36.29768243785325,44.342442113404815,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.246075843996271,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1782,X-78.502 Y105.953 I0.694 J8.337,arc,"-80.5, 105.879, 238.007","-78.502, 105.953, 238.007",2.00415926284197,0.05859688305741481,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,36.29768243785325,32.0014601288576,36.29768243785329,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.77154938857516,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1783,X-77.328 Y106.394 I-0.425 J2.911,arc,"-78.502, 105.953, 238.007","-77.328, 106.394, 238.007",1.263789643788434,0.040038973467542954,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,32.0014601288576,32.0014601288576,32.00146012885763,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.9681928306845555,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1784,X-77.281 Y106.429 I-0.272 J0.419,arc,"-77.328, 106.394, 238.007","-77.281, 106.429, 238.007",0.058633097021651426,0.0018315105848852138,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,32.0014601288576,32.00984620641397,32.00984620641397,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.905560037949439,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
