line_no,raw,type,start,end,length_mm,estimated_time_sec,warnings,feedrate,feed_mode,spindle_speed,feed_unit,effective_feed_mm_min,feed_capped,plane,direction,tool_id,event,reference_code,reference_axes,phase2_entry_velocity_mm_s,phase2_exit_velocity_mm_s,phase2_peak_velocity_mm_s,phase2_v_cap_mm_s,phase2_a_cap_mm_s2,phase2_j_cap_mm_s3,phase2_profile_type,phase2_slowdown_ratio,phase2_bottleneck_reason,phase2_segment_count
1556,X-91.746 Y106.444 I-26.872 J-73.163,arc,"-98.875, 109.472, 250","-91.746, 106.444, 250",7.748603675419322,0.09865357897626463,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,82.53610225900405,74.41924257708851,82.5361022590041,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.1968016999882294,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1557,X-84.494 Y102.559 I-83.029 J-163.681,arc,"-91.746, 106.444, 250","-84.494, 102.559, 250",8.227761862713603,0.12732312944705856,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,74.41924257708851,54.030733492231874,74.41924257708853,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.7813866865657264,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1558,G03 X-79.665 Y100.158 I23.989 J42.211,arc,"-84.494, 102.559, 250","-79.665, 100.158, 250",5.395738446114628,0.11824112638989842,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,54.030733492231874,36.39431311968575,54.030733492231874,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.002554731433293,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1559,X-73.360 Y102.675 I1.894 J4.410,arc,"-79.665, 100.158, 250","-73.36, 102.675, 250",7.5407844416799,0.29778279492270643,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,36.39431311968575,8.87066005981217,36.39431311968582,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,12.253575822666813,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1560,G01 X-77.019 Y177.310 Z249.000 F10000,linear,"-73.36, 102.675, 250","-77.019, 177.31, 249",74.73132881195143,0.721172474644278,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,8.87066005981217,1.7707304919722577,166.66666666666666,166.66666666666666,800.0,10000.0,full_s_curve_with_cruise,1.6083671246253914,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction,1
1561,G03 X-71.974 Y181.851 I0.252 J4.793 F10000,arc,"-77.019, 177.31, 249","-71.974, 181.851, 249",7.539225606019624,0.31708962193644086,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,1.7707304919722577,36.463230883390466,36.4632308833905,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,16.351764252963434,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1562,G02 X-66.980 Y256.479 I2598.669 J-136.442,arc,"-71.974, 181.851, 249","-66.98, 256.479, 249",74.7974838725818,0.6974923278368328,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,36.463230883390466,8.552795265153001,166.66666666666666,166.66666666666666,800.0,10000.0,mixed_degraded,2.2059621778049574,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction,4
1563,G03 X-67.354 Y256.793 I-0.299 J0.024,arc,"-66.98, 256.479, 249","-67.354, 256.793, 249",0.5707171899955324,0.07328541476724147,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,8.552795265153001,8.552795265155908,8.552795265155929,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,22.733387586075274,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1564,X-223.411 Y143.411 I67.359 J-256.800,arc,"-67.354, 256.793, 249","-223.411, 143.411, 249",197.4138471351914,1.7779159727298561,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,8.552795265155908,8.554444468658073,166.66666666666666,166.66666666666666,800.0,10000.0,mixed_degraded,4.1572370718967635,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,31
1565,X-223.228 Y142.957 I0.253 J-0.161,arc,"-223.411, 143.411, 249","-223.228, 142.957, 249",0.5719783521321266,0.07319524839153276,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,8.554444468658073,8.554444468661327,8.55444446866137,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,22.719673018874772,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1566,G02 X-126.838 Y118.124 I-594.881 J-2508.551,arc,"-223.228, 142.957, 249","-126.838, 118.124, 249",99.54366354294679,0.7502276733709057,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,8.554444468661327,130.10444947749482,166.66666666666666,166.66666666666666,800.0,10000.0,mixed_degraded,2.129049188307053,acceleration or jerk limited; low entry velocity due to previous junction,5
1567,X-108.462 Y112.889 I-417.901 J-1501.506,arc,"-126.838, 118.124, 249","-108.462, 112.889, 249",19.107254448489854,0.1694622332932298,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,130.10444947749482,93.98025286754562,130.10444947749482,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.5958156368205973,acceleration or jerk limited; short segment speed degradation,2
1568,X-103.669 Y111.464 I-179.367 J-612.493,arc,"-108.462, 112.889, 249","-103.669, 111.464, 249",5.0003600906946115,0.05547742753798874,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,93.98025286754562,86.28589045196364,93.98025286754562,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.8491177943632098,acceleration or jerk limited; short segment speed degradation,1
1569,X-98.076 Y109.677 I-58.574 J-192.970,arc,"-103.669, 111.464, 249","-98.076, 109.677, 249",5.871750478395548,0.0705723464995769,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,86.28589045196364,80.05814183195679,86.28589045196364,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.0406503771406377,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1570,X-91.452 Y107.241 I-35.790 J-107.528,arc,"-98.076, 109.677, 249","-91.452, 107.241, 249",7.0588653023827375,0.09467879998470632,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,80.05814183195679,68.83722822031667,80.05814183195683,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.3195515864681333,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1571,X-84.494 Y103.884 I-21.859 J-54.192,arc,"-91.452, 107.241, 249","-84.494, 103.884, 249",7.731128557298618,0.12335507208055921,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,68.83722822031667,56.118085442187876,68.83722822031669,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.8470519179311324,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1572,G03 X-80.500 Y101.843 I27.724 J49.341,arc,"-84.494, 103.884, 249","-80.5, 101.843, 249",4.48645234222864,0.08716184783029708,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,56.118085442187876,46.601395141020305,56.11808544218788,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.387562118917498,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1573,X-77.304 Y100.700 I7.942 J17.160,arc,"-80.5, 101.843, 249","-77.304, 100.7, 249",3.398813772850248,0.07951038885722359,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,46.601395141020305,38.68212791637245,46.60139514102036,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.080505548889374,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1574,X-75.987 Y100.470 I1.923 J7.130,arc,"-77.304, 100.7, 249","-75.987, 100.47, 249",1.3387651665592788,0.03530464858398786,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,38.68212791637245,37.12394065339841,38.68212791637252,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.4418986993280924,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1575,G01 X-73.538 Y100.216,linear,"-75.987, 100.47, 249","-73.538, 100.216, 249",2.462136673704365,0.0985246799761572,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,37.12394065339841,12.856159242387989,37.12394065339847,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,6.6693210703533365,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1576,G03 X-73.143 Y100.351 I0.051 J0.497,arc,"-73.538, 100.216, 249","-73.143, 100.351, 249",0.4306472284228218,0.03422030964530901,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,12.856159242387989,12.856159242387989,12.856159242388122,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,13.343781519793946,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1577,G01 X-72.714 Y100.759,linear,"-73.143, 100.351, 249","-72.714, 100.759, 249",0.5920346273656658,0.039882594972306104,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,12.856159242387989,16.832712696700504,16.83271269670053,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,11.22755132014514,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1578,G03 X-72.572 Y101.006 I-0.345 J0.362,arc,"-72.714, 100.759, 249","-72.572, 101.006, 249",0.28890721526486773,0.01691803837058658,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,16.832712696700504,17.190497614568017,17.190497614568056,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,9.848471735099018,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1579,G01 X-72.510 Y101.270,linear,"-72.572, 101.006, 249","-72.51, 101.27, 249",0.2711825953117152,0.015504147682890032,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,17.190497614568017,17.79144410300007,17.791444103000178,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,9.528725878756182,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1580,X-72.080 Y103.254,linear,"-72.51, 101.27, 249","-72.08, 103.254, 249",2.030063053207964,0.07919974149659223,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,17.79144410300007,33.472941735817535,33.472941735817656,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,6.502239866510428,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1581,X-72.068 Y103.322,linear,"-72.08, 103.254, 249","-72.068, 103.322, 249",0.06905070600652623,0.002062553646869728,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,33.472941735817535,33.48357705468296,33.483577054683074,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.978355197591531,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1582,G03 X-71.908 Y107.241 I-13.771 J2.525,arc,"-72.068, 103.322, 249","-71.908, 107.241, 249",3.9352058630679068,0.10325329622455279,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,33.48357705468296,42.40409519807811,42.40409519807818,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.732623647273358,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1583,X-72.758 Y112.824 I-52.561 J-5.142,arc,"-71.908, 107.241, 249","-72.758, 112.824, 249",5.650028792697564,0.11174774563047002,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,42.40409519807811,58.10654461053418,58.10654461053418,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.551226714546545,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1584,G02 X-73.724 Y120.001 I54.108 J10.938,arc,"-72.758, 112.824, 249","-73.724, 120.001, 249",7.246921206327831,0.11383968825939327,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,58.10654461053418,68.92925637053926,68.92925637053928,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.77204739536348,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1585,X-74.010 Y127.976 I115.760 J8.149,arc,"-73.724, 120.001, 249","-74.01, 127.976, 249",7.9816998305403235,0.10502626325644196,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,68.92925637053926,82.74577010265864,82.74577010265867,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.2926494862474582,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1586,X-73.909 Y135.952 I258.123 J0.713,arc,"-74.01, 127.976, 249","-73.909, 135.952, 249",7.976956875225209,0.09068261982590287,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,82.74577010265864,93.03371478901977,93.0337147890198,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.9500497832207961,acceleration or jerk limited; low entry velocity due to previous junction; short segment speed degradation,2
1587,X-72.746 Y166.257 I1783.126 J-53.281,arc,"-73.909, 135.952, 249","-72.746, 166.257, 249",30.32767294282652,0.2502912864196522,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,93.03371478901977,114.59990956508715,137.82302538008665,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.451406105466158,acceleration or jerk limited,2
1588,G01 X-72.634 Y168.649,linear,"-72.746, 166.257, 249","-72.634, 168.649, 249",2.394620638013458,0.020996447760054188,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,114.59990956508715,113.49778251873545,114.59990956508716,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.461362148332643,acceleration or jerk limited; short segment speed degradation,1
1589,G02 X-71.974 Y181.851 I2599.329 J-123.239,arc,"-72.634, 168.649, 249","-71.974, 181.851, 249",13.218501408920517,0.1762787971567666,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,113.49778251873545,36.47474479332226,113.49778251873553,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.222629299563276,acceleration or jerk limited; low exit velocity due to next junction; short segment speed degradation,1
1590,G03 X-76.516 Y186.897 I-4.793 J0.252,arc,"-71.974, 181.851, 249","-76.516, 186.897, 249",7.541019795877979,0.3173488025583389,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,36.47474479332226,1.6451507468425117,36.47474479332237,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,16.426308127549568,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1591,G01 X-77.089 Y177.313 Z248.000 F10000,linear,"-76.516, 186.897, 249","-77.089, 177.313, 248",9.653050554099469,0.30821879607691155,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,1.6451507468425117,1.6182337235514708,61.00595940730351,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,5.321613002879813,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1592,G03 X-72.044 Y181.855 I0.251 J4.793 F10000,arc,"-77.089, 177.313, 248","-72.044, 181.855, 248",7.539979910465154,0.31738526805681483,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,1.6182337235514708,36.47302866569774,36.473028665697846,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,16.444069788827935,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1593,G02 X-67.209 Y254.542 I2589.958 J-135.795,arc,"-72.044, 181.855, 248","-67.209, 254.542, 248",72.85002492619903,0.6880791142941437,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,36.47302866569774,8.545146539635088,166.66666666666666,166.66666666666666,800.0,10000.0,mixed_degraded,2.23934223015865,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction,4
1594,G03 X-67.584 Y254.856 I-0.299 J0.024,arc,"-67.209, 254.542, 248","-67.584, 254.856, 248",0.5719254591254862,0.07353354560314387,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,8.545146539635088,8.545146539634136,8.54514653963511,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,22.780831833442047,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1595,X-221.498 Y143.031 I67.579 J-254.849,arc,"-67.584, 254.856, 248","-221.498, 143.031, 248",194.63780939511625,1.7511159023051885,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,8.545146539634136,8.542884847872408,166.66666666666666,166.66666666666666,800.0,10000.0,mixed_degraded,4.110524329227815,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,30
1596,X-221.316 Y142.577 I0.252 J-0.162,arc,"-221.498, 143.031, 248","-221.316, 142.577, 248",0.5719141331549853,0.0734242522452465,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,8.542884847872408,8.542884847874426,8.542884847874483,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,22.777240099486892,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1597,G02 X-128.436 Y118.644 I-598.395 J-2514.538,arc,"-221.316, 142.577, 248","-128.436, 118.644, 248",95.91943858077309,0.7175816204201642,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,8.542884847874426,161.30339331434317,166.66666666666666,166.66666666666666,800.0,10000.0,mixed_degraded,2.174333078975044,acceleration or jerk limited; low entry velocity due to previous junction,5
1598,X-98.875 Y110.140 I-439.653 J-1583.777,arc,"-128.436, 118.644, 248","-98.875, 110.14, 248",30.760337315065865,0.24441267817074652,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,161.30339331434317,84.99009633825756,161.30339331434317,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.5206281889300863,acceleration or jerk limited,2
1599,X-90.886 Y107.553 I-47.705 J-160.973,arc,"-98.875, 110.14, 248","-90.886, 107.553, 248",8.39829717665754,0.10784061329552709,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,84.99009633825756,70.42143950345739,84.99009633825762,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.2400588724567627,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1600,X-81.299 Y103.536 I-34.962 J-96.891,arc,"-90.886, 107.553, 248","-81.299, 103.536, 248",10.3989745725988,0.18063583999638244,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,70.42143950345739,42.7622884595915,70.42143950345744,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.400413976941857,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1601,G03 X-78.103 Y102.257 I10.599 J21.845,arc,"-81.299, 103.536, 248","-78.103, 102.257, 248",3.445309923500236,0.09137148053587309,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,42.7622884595915,32.27637439839391,42.762288459591545,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.726931247158282,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1602,X-75.252 Y101.871 I2.443 J7.319,arc,"-78.103, 102.257, 248","-75.252, 101.871, 248",2.8939444702848207,0.10324378171070536,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,32.27637439839391,23.326244941901784,32.276374398393955,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,6.623952295064934,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1603,X-73.684 Y102.956 I-0.096 J1.814,arc,"-75.252, 101.871, 248","-73.684, 102.956, 248",2.0073715293233017,0.08895349159829835,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,23.326244941901784,23.32624494189907,23.32624494190191,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,7.483225232984014,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
1604,X-73.129 Y105.452 I-6.094 J2.665,arc,"-73.684, 102.956, 248","-73.129, 105.452, 248",2.5729726802210653,0.09446937298606557,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,23.32624494189907,30.804998384877763,30.80499838487785,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,6.7157953996578135,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1605,X-73.335 Y109.219 I-23.540 J0.601,arc,"-73.129, 105.452, 248","-73.335, 109.219, 248",3.776674891647693,0.10077789457886178,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,30.804998384877763,43.59132532932,43.59132532932006,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.8254235123616045,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1606,G02 X-74.212 Y120.001 I99.672 J13.527,arc,"-73.335, 109.219, 248","-74.212, 120.001, 248",10.822828466597647,0.18368897286452696,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,43.59132532932,72.2039074726712,72.20390747267125,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.328154654369065,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1607,X-74.194 Y127.976 I162.720 J3.637,arc,"-74.212, 120.001, 248","-74.194, 127.976, 248",7.975818274916587,0.1012718686721992,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,72.2039074726712,85.04512852686437,85.04512852686437,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.2023984998949544,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1608,X-73.103 Y159.877 I1609.134 J-39.081,arc,"-74.194, 127.976, 248","-73.103, 159.877, 248",31.92017345147652,0.2624917888932352,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,85.04512852686437,124.5880601414524,140.54743034647075,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.5025410084224995,acceleration or jerk limited,2
1609,X-72.044 Y181.855 I2591.016 J-113.817,arc,"-73.103, 159.877, 248","-72.044, 181.855, 248",22.00356491774279,0.2579961116085322,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,124.5880601414524,36.47124199716483,124.58806014145246,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.4291492352617388,acceleration or jerk limited; low exit velocity due to next junction; short segment speed degradation,2
1610,G03 X-76.586 Y186.900 I-4.793 J0.251,arc,"-72.044, 181.855, 248","-76.586, 186.9, 248",7.539979910465165,0.3173329377769021,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,36.47124199716483,1.6453745470037815,36.47124199716494,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,16.42764413760016,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1611,G01 X-77.160 Y177.317 Z247.000 F10000,linear,"-76.586, 186.9, 248","-77.16, 177.317, 247",9.652117125273604,0.30820845876524533,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,1.6453745470037815,1.6180363130907642,61.0019900008545,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,5.321949142781264,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1612,G03 X-72.116 Y181.859 I0.251 J4.793 F10000,arc,"-77.16, 177.317, 247","-72.116, 181.859, 247",7.539143295873117,0.3173849018965989,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,1.6180363130907642,36.47287300618002,36.47287300618013,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,16.444260588780693,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1613,G02 X-67.434 Y252.648 I2593.427 J-135.971,arc,"-72.116, 181.859, 247","-67.434, 252.648, 247",70.94587139477409,0.6789184028275954,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,36.47287300618002,8.544748878113856,166.66666666666666,166.66666666666666,800.0,10000.0,mixed_degraded,2.2733206193876767,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction,4
1614,G03 X-67.810 Y252.961 I-0.299 J0.023,arc,"-67.434, 252.648, 247","-67.81, 252.961, 247",0.5720639719406013,0.0735089454313732,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,8.544748878113856,8.544748878111573,8.544748878113943,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,22.779678938463736,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1615,X-219.616 Y142.659 I67.777 J-252.893,arc,"-67.81, 252.961, 247","-219.616, 142.659, 247",191.91528987816628,1.7424741321392163,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,8.544748878111573,8.540696075665643,166.66666666666666,166.66666666666666,800.0,10000.0,mixed_degraded,4.146197871732289,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,30
1616,X-219.434 Y142.204 I0.252 J-0.163,arc,"-219.616, 142.659, 247","-219.434, 142.204, 247",0.573272220295414,0.07375672898112876,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,8.540696075665643,8.540696075668208,8.540696075668263,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,22.81620560470025,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1617,G02 X-127.637 Y118.496 I-600.876 J-2516.224,arc,"-219.434, 142.204, 247","-127.637, 118.496, 247",94.81436988399146,0.7128871438702347,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,8.540696075668208,155.70130886370424,166.66666666666666,166.66666666666666,800.0,10000.0,mixed_degraded,2.188681525164837,acceleration or jerk limited; low entry velocity due to previous junction,5
1618,X-92.484 Y108.293 I-427.456 J-1538.353,arc,"-127.637, 118.496, 247","-92.484, 108.293, 247",36.60455305785464,0.30800024713645036,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,155.70130886370424,73.84167316603504,155.70130886370424,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.761333247807962,acceleration or jerk limited; low exit velocity due to next junction; short segment speed degradation,3
